"Name.i"	"Name.j"	"Source_patch"	"Target_patch"	"Sex.i"	"Sex.j"	"Fij"	"Management"	"Roads"	"Resistance_based_distance"	"Euclidean_distance"	"Landscape_resistance"	"Landscape_connectivity"
"UGLT147"	"UGLT165"	701	703	"M"	"M"	0.018401	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT147"	"UGLT166"	701	703	"M"	"F"	0.151405	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT147"	"UGLT167"	701	703	"M"	"M"	0.094021	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT147"	"UGLT168"	701	703	"M"	"M"	-0.106068	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT147"	"UGLT169"	701	703	"M"	"F"	0.058766	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT147"	"UGLT170"	701	703	"M"	"F"	-0.068966	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT147"	"UGLT171"	701	703	"M"	"F"	-0.019467	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT147"	"UGLT172"	701	703	"M"	"M"	0.02504	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT147"	"UGLT173"	701	703	"M"	"M"	-0.102376	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT147"	"UGLT174"	701	703	"M"	"M"	0.045277	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT147"	"UGLT175"	701	703	"M"	"F"	0.028703	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT147"	"UGLT177"	701	701	"M"	"F"	0.255004	"33"	"0"	0	0	0	0
"UGLT147"	"UGLT178"	701	701	"M"	"M"	0.160245	"33"	"0"	0	0	0	0
"UGLT147"	"UGLT179"	701	701	"M"	"M"	0.097405	"33"	"0"	0	0	0	0
"UGLT147"	"VC1"	7	10	"M"	"M"	-0.135314	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT147"	"VC10"	7	3	"M"	"M"	-0.004209	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT147"	"VC11"	7	3	"M"	"M"	-0.030324	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT147"	"VC14"	7	3	"M"	"F"	-0.048559	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT147"	"VC15"	7	3	"M"	"M"	-0.057948	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT147"	"VC16"	7	3	"M"	"F"	-0.064031	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT147"	"VC17"	7	3	"M"	"M"	-0.050287	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT147"	"VC18"	7	3	"M"	"M"	-0.219883	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT147"	"VC19"	7	3	"M"	"M"	-0.090629	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT147"	"VC2"	7	3	"M"	"F"	-0.145377	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT147"	"VC21"	7	10	"M"	"M"	-0.15588	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT147"	"VC22"	7	10	"M"	"M"	-0.151181	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT147"	"VC24"	7	3	"M"	"F"	-0.16732	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT147"	"VC3"	7	3	"M"	"F"	-0.046875	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT147"	"VC4"	7	10	"M"	"F"	-0.11891	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT147"	"VC5"	7	10	"M"	"M"	-0.285281	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT147"	"VC6"	7	3	"M"	"F"	-0.054258	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT147"	"VC7"	7	3	"M"	"M"	-0.100255	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT147"	"VC8"	7	3	"M"	"M"	0.050286	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT147"	"VC9"	7	3	"M"	"M"	-0.182002	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT147"	"VC14i"	7	3	"M"	"M"	-0.116558	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT147"	"VC16i"	7	3	"M"	"F"	-0.04749	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"UGLT149"	701	705	"M"	"M"	0.390979	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT148"	"UGLT150"	701	705	"M"	"F"	0.190243	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT148"	"UGLT151"	701	700	"M"	"M"	0.107719	"33"	"1"	8025.4	1760.2627644758	217.2	8.10434053626061
"UGLT148"	"UGLT152"	701	701	"M"	"M"	0.377925	"33"	"0"	0	0	0	0
"UGLT148"	"UGLT153"	701	705	"M"	"F"	0.293686	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT148"	"UGLT154"	701	700	"M"	"F"	0.283754	"33"	"1"	8025.4	1760.2627644758	217.2	8.10434053626061
"UGLT148"	"UGLT155"	701	701	"M"	"F"	0.152761	"33"	"0"	0	0	0	0
"UGLT148"	"UGLT156"	701	705	"M"	"M"	0.239552	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT148"	"UGLT157"	701	705	"M"	"M"	0.186044	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT148"	"UGLT158"	701	703	"M"	"M"	0.134733	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT148"	"UGLT159"	701	703	"M"	"M"	-0.002361	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT148"	"UGLT160"	701	705	"M"	"F"	0.161124	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT148"	"UGLT161"	701	705	"M"	"M"	0.090908	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT148"	"UGLT162"	701	705	"M"	"F"	0.266927	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT148"	"UGLT163"	701	703	"M"	"M"	0.186431	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT148"	"UGLT164"	701	703	"M"	"F"	0.102528	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT148"	"UGLT165"	701	703	"M"	"M"	0.136453	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT148"	"UGLT166"	701	703	"M"	"F"	0.014814	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT148"	"UGLT167"	701	703	"M"	"M"	0.007865	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT148"	"UGLT168"	701	703	"M"	"M"	0.047439	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT148"	"UGLT169"	701	703	"M"	"F"	0.121455	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT148"	"UGLT170"	701	703	"M"	"F"	0.134128	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT148"	"UGLT171"	701	703	"M"	"F"	0.11225	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT148"	"UGLT172"	701	703	"M"	"M"	0.022556	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT148"	"UGLT173"	701	703	"M"	"M"	0.181739	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT148"	"UGLT174"	701	703	"M"	"M"	0.030442	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT148"	"UGLT175"	701	703	"M"	"F"	-0.00023	"33"	"0"	2442.7	2178.3020910792	332.15	6.55818784006984
"UGLT148"	"UGLT177"	701	701	"M"	"F"	0.189221	"33"	"0"	0	0	0	0
"UGLT148"	"UGLT178"	701	701	"M"	"M"	0.096962	"33"	"0"	0	0	0	0
"UGLT148"	"UGLT179"	701	701	"M"	"M"	0.157215	"33"	"0"	0	0	0	0
"UGLT148"	"VC1"	7	10	"M"	"M"	-0.073491	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT148"	"VC10"	7	3	"M"	"M"	-0.135396	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"VC11"	7	3	"M"	"M"	-0.050365	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"VC14"	7	3	"M"	"F"	-0.183648	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"VC15"	7	3	"M"	"M"	-0.128284	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"VC16"	7	3	"M"	"F"	-0.164582	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"VC17"	7	3	"M"	"M"	-0.038017	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"VC18"	7	3	"M"	"M"	-0.180257	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"VC19"	7	3	"M"	"M"	-0.077675	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"VC2"	7	3	"M"	"F"	-0.056627	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"VC21"	7	10	"M"	"M"	-0.106223	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT148"	"VC22"	7	10	"M"	"M"	-0.13174	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT148"	"VC24"	7	3	"M"	"F"	-0.062567	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"VC3"	7	3	"M"	"F"	-0.115713	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"VC4"	7	10	"M"	"F"	-0.05831	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT148"	"VC5"	7	10	"M"	"M"	-0.08372	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT148"	"VC6"	7	3	"M"	"F"	-0.12277	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"VC7"	7	3	"M"	"M"	-0.087204	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"VC8"	7	3	"M"	"M"	-0.041748	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"VC9"	7	3	"M"	"M"	-0.038169	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"VC14i"	7	3	"M"	"M"	-0.114958	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT148"	"VC16i"	7	3	"M"	"F"	-0.001296	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"UGLT150"	705	705	"M"	"F"	0.131363	"33"	"0"	0	0	0	0
"UGLT149"	"UGLT151"	705	700	"M"	"M"	0.106417	"33"	"1"	7093.3	2048.04785100349	471.2	4.3464512966967
"UGLT149"	"UGLT152"	705	701	"M"	"M"	0.189246	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT149"	"UGLT153"	705	705	"M"	"F"	0.226367	"33"	"0"	0	0	0	0
"UGLT149"	"UGLT154"	705	700	"M"	"F"	0.188085	"33"	"1"	7093.3	2048.04785100349	471.2	4.3464512966967
"UGLT149"	"UGLT155"	705	701	"M"	"F"	0.163632	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT149"	"UGLT156"	705	705	"M"	"M"	0.113675	"33"	"0"	0	0	0	0
"UGLT149"	"UGLT157"	705	705	"M"	"M"	0.197088	"33"	"0"	0	0	0	0
"UGLT149"	"UGLT158"	705	703	"M"	"M"	0.116902	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT149"	"UGLT159"	705	703	"M"	"M"	0.020648	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT149"	"UGLT160"	705	705	"M"	"F"	0.138395	"33"	"0"	0	0	0	0
"UGLT149"	"UGLT161"	705	705	"M"	"M"	0.032509	"33"	"0"	0	0	0	0
"UGLT149"	"UGLT162"	705	705	"M"	"F"	0.145365	"33"	"0"	0	0	0	0
"UGLT149"	"UGLT163"	705	703	"M"	"M"	0.216565	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT149"	"UGLT164"	705	703	"M"	"F"	0.072449	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT149"	"UGLT165"	705	703	"M"	"M"	0.14781	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT149"	"UGLT166"	705	703	"M"	"F"	0.031514	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT149"	"UGLT167"	705	703	"M"	"M"	0.000339	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT149"	"UGLT168"	705	703	"M"	"M"	0.018191	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT149"	"UGLT169"	705	703	"M"	"F"	0.144385	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT149"	"UGLT170"	705	703	"M"	"F"	0.118544	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT149"	"UGLT171"	705	703	"M"	"F"	0.110968	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT149"	"UGLT172"	705	703	"M"	"M"	-0.114073	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT149"	"UGLT173"	705	703	"M"	"M"	0.173659	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT149"	"UGLT174"	705	703	"M"	"M"	0.008724	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT149"	"UGLT175"	705	703	"M"	"F"	0.071667	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT149"	"UGLT177"	705	701	"M"	"F"	0.172805	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT149"	"UGLT178"	705	701	"M"	"M"	0.118172	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT149"	"UGLT179"	705	701	"M"	"M"	0.06457	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT149"	"VC1"	7	10	"M"	"M"	0.043737	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT149"	"VC10"	7	3	"M"	"M"	0.016313	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"VC11"	7	3	"M"	"M"	0.048941	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"VC14"	7	3	"M"	"F"	-0.178118	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"VC15"	7	3	"M"	"M"	-0.071561	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"VC16"	7	3	"M"	"F"	-0.037567	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"VC17"	7	3	"M"	"M"	0.12867	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"VC18"	7	3	"M"	"M"	-0.07344	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"VC19"	7	3	"M"	"M"	0.135847	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"VC2"	7	3	"M"	"F"	0.036683	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"VC21"	7	10	"M"	"M"	-0.005471	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT149"	"VC22"	7	10	"M"	"M"	0.104128	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT149"	"VC24"	7	3	"M"	"F"	0.04075	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"VC3"	7	3	"M"	"F"	-0.029396	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"VC4"	7	10	"M"	"F"	0.024851	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT149"	"VC5"	7	10	"M"	"M"	0.038313	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT149"	"VC6"	7	3	"M"	"F"	0.022525	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"VC7"	7	3	"M"	"M"	-0.01577	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"VC8"	7	3	"M"	"M"	0.054602	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"VC9"	7	3	"M"	"M"	0.013812	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"VC14i"	7	3	"M"	"M"	-0.038223	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT149"	"VC16i"	7	3	"M"	"F"	0.06078	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"UGLT151"	705	700	"F"	"M"	0.153995	"33"	"1"	7093.3	2048.04785100349	471.2	4.3464512966967
"UGLT150"	"UGLT152"	705	701	"F"	"M"	0.166215	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT150"	"UGLT153"	705	705	"F"	"F"	0.347594	"33"	"0"	0	0	0	0
"UGLT150"	"UGLT154"	705	700	"F"	"F"	0.230061	"33"	"1"	7093.3	2048.04785100349	471.2	4.3464512966967
"UGLT150"	"UGLT155"	705	701	"F"	"F"	0.156071	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT150"	"UGLT156"	705	705	"F"	"M"	0.338257	"33"	"0"	0	0	0	0
"UGLT150"	"UGLT157"	705	705	"F"	"M"	0.141147	"33"	"0"	0	0	0	0
"UGLT150"	"UGLT158"	705	703	"F"	"M"	0.223283	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT150"	"UGLT159"	705	703	"F"	"M"	0.088158	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT150"	"UGLT160"	705	705	"F"	"F"	0.243667	"33"	"0"	0	0	0	0
"UGLT150"	"UGLT161"	705	705	"F"	"M"	0.304936	"33"	"0"	0	0	0	0
"UGLT150"	"UGLT162"	705	705	"F"	"F"	0.309128	"33"	"0"	0	0	0	0
"UGLT150"	"UGLT163"	705	703	"F"	"M"	0.041316	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT150"	"UGLT164"	705	703	"F"	"F"	0.209029	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT150"	"UGLT165"	705	703	"F"	"M"	0.176881	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT150"	"UGLT166"	705	703	"F"	"F"	0.216236	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT150"	"UGLT167"	705	703	"F"	"M"	0.105863	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT150"	"UGLT168"	705	703	"F"	"M"	0.177264	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT150"	"UGLT169"	705	703	"F"	"F"	0.220443	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT150"	"UGLT170"	705	703	"F"	"F"	-0.039509	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT150"	"UGLT171"	705	703	"F"	"F"	0.179147	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT150"	"UGLT172"	705	703	"F"	"M"	0.135603	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT150"	"UGLT173"	705	703	"F"	"M"	0.211774	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT150"	"UGLT174"	705	703	"F"	"M"	0.175361	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT150"	"UGLT175"	705	703	"F"	"F"	0.187999	"33"	"0"	1471	1395.82412932289	233.75	5.97144012544551
"UGLT150"	"UGLT177"	705	701	"F"	"F"	0.279598	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT150"	"UGLT178"	705	701	"F"	"M"	0.178902	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT150"	"UGLT179"	705	701	"F"	"M"	0.305278	"33"	"0"	1041.7	916.965102934675	212.97	4.30560690676938
"UGLT150"	"VC1"	7	10	"F"	"M"	-0.085896	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT150"	"VC10"	7	3	"F"	"M"	-0.165385	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"VC11"	7	3	"F"	"M"	-0.193568	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"VC14"	7	3	"F"	"F"	-0.024548	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"VC15"	7	3	"F"	"M"	-0.08137	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"VC16"	7	3	"F"	"F"	-0.093244	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"VC17"	7	3	"F"	"M"	-0.146762	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"VC18"	7	3	"F"	"M"	-0.268741	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"VC19"	7	3	"F"	"M"	-0.197599	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"VC2"	7	3	"F"	"F"	-0.218858	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"VC21"	7	10	"F"	"M"	-0.159582	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT150"	"VC22"	7	10	"F"	"M"	-0.060041	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT150"	"VC24"	7	3	"F"	"F"	-0.041508	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"VC3"	7	3	"F"	"F"	-0.112554	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"VC4"	7	10	"F"	"F"	-0.030367	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT150"	"VC5"	7	10	"F"	"M"	-0.057289	"23"	"1"	46205.8	36059.8173178956	757.02	47.6339030909296
"UGLT150"	"VC6"	7	3	"F"	"F"	-0.045524	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"VC7"	7	3	"F"	"M"	-0.170163	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"VC8"	7	3	"F"	"M"	-0.007696	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"VC9"	7	3	"F"	"M"	-0.159508	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"VC14i"	7	3	"F"	"M"	-0.160851	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT150"	"VC16i"	7	3	"F"	"F"	-0.156374	"23"	"1"	44893	36433.8321481559	677.13	53.8062589874262
"UGLT151"	"UGLT152"	700	701	"M"	"M"	0.089868	"33"	"1"	8025.4	1760.2627644758	217.2	8.10434053626061
"UGLT151"	"UGLT153"	700	705	"M"	"F"	0.037855	"33"	"1"	7093.3	2048.04785100349	471.2	4.3464512966967
"UGLT151"	"UGLT154"	700	700	"M"	"F"	0.335022	"33"	"0"	0	0	0	0
"UGLT151"	"UGLT155"	700	701	"M"	"F"	0.257075	"33"	"1"	8025.4	1760.2627644758	217.2	8.10434053626061
"UGLT151"	"UGLT156"	700	705	"M"	"M"	0.166957	"33"	"1"	7093.3	2048.04785100349	471.2	4.3464512966967
"UGLT151"	"UGLT157"	700	705	"M"	"M"	0.244332	"33"	"1"	7093.3	2048.04785100349	471.2	4.3464512966967
"UGLT151"	"UGLT158"	700	703	"M"	"M"	-0.016392	"33"	"1"	5771.5	2288.01770098048	762.7	2.99989209516255
"UGLT151"	"UGLT159"	700	703	"M"	"M"	-0.024078	"33"	"1"	5771.5	2288.01770098048	762.7	2.99989209516255
"UGLT151"	"UGLT160"	700	705	"M"	"F"	0.088681	"33"	"1"	7093.3	2048.04785100349	471.2	4.3464512966967
"UGLT151"	"UGLT161"	700	705	"M"	"M"	0.201549	"33"	"1"	7093.3	2048.04785100349	471.2	4.3464512966967
"UGLT151"	"UGLT162"	700	705	"M"	"F"	0.220509	"33"	"1"	7093.3	2048.04785100349	471.2	4.3464512966967
"UGLT151"	"UGLT163"	700	703	"M"	"M"	-0.147931	"33"	"1"	5771.5	2288.01770098048	762.7	2.99989209516255
"UGLT151"	"UGLT164"	700	703	"M"	"F"	0.108463	"33"	"1"	5771.5	2288.01770098048	762.7	2.99989209516255
"UGLT151"	"UGLT165"	700	703	"M"	"M"	0.037681	"33"	"1"	5771.5	2288.01770098048	762.7	2.99989209516255
"UGLT151"	"UGLT166"	700	703	"M"	"F"	0.099279	"33"	"1"	5771.5	2288.01770098048	762.7	2.99989209516255
"UGLT151"	"UGLT167"	700	703	"M"	"M"	-0.012377	"33"	"1"	5771.5	2288.01770098048	762.7	2.99989209516255
"UGLT151"	"UGLT168"	700	703	"M"	"M"	-0.025156	"33"	"1"	5771.5	2288.01770098048	762.7	2.99989209516255
"UGLT151"	"UGLT169"	700	703	"M"	"F"	0.075037	"33"	"1"	5771.5	2288.01770098048	762.7	2.99989209516255
"UGLT151"	"UGLT170"	700	703	"M"	"F"	-0.095527	"33"	"1"	5771.5	2288.01770098048	762.7	2.99989209516255
"UGLT151"	"UGLT171"	700	703	"M"	"F"	0.092008	"33"	"1"	5771.5	2288.01770098048	762.7	2.99989209516255
"UGLT151"	"UGLT172"	700	703	"M"	"M"	-0.023863	"33"	"1"	5771.5	2288.01770098048	762.7	2.99989209516255
"UGLT151"	"UGLT173"	700	703	"M"	"M"	-0.021739	"33"	"1"	5771.5	2288.01770098048	762.7	2.99989209516255
"UGLT151"	"UGLT174"	700	703	"M"	"M"	0.036377	"33"	"1"	5771.5	2288.01770098048	762.7	2.99989209516255
"UGLT151"	"UGLT175"	700	703	"M"	"F"	-0.020472	"33"	"1"	5771.5	2288.01770098048	762.7	2.99989209516255
"UGLT151"	"UGLT177"	700	701	"M"	"F"	0.038096	"33"	"1"	8025.4	1760.2627644758	217.2	8.10434053626061
"UGLT151"	"UGLT178"	700	701	"M"	"M"	0.018726	"33"	"1"	8025.4	1760.2627644758	217.2	8.10434053626061
"UGLT151"	"UGLT179"	700	701	"M"	"M"	0.08462	"33"	"1"	8025.4	1760.2627644758	217.2	8.10434053626061
"UGLT151"	"VC1"	5	10	"M"	"M"	-0.11991	"23"	"1"	46335.2	35933.4680346888	768.92	46.7323883299807
"UGLT151"	"VC10"	5	3	"M"	"M"	-0.155638	"23"	"1"	44977.5	36355.4180968944	694.37	52.3574147743918
"UGLT151"	"VC11"	5	3	"M"	"M"	-0.227667	"23"	"1"	44977.5	36355.4180968944	694.37	52.3574147743918
"UGLT151"	"VC14"	5	3	"M"	"F"	0.173685	"23"	"1"	44977.5	36355.4180968944	694.37	52.3574147743918
